"FILEID","STUSAB","SUMLEV","LOGRECNO","REGION","DIVISION","STATE","COUNTY","TRACT","BLOCK","P0050001","P0050002","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","P0050010","P0050011","P0050012","P0050013","P0050014","P0050015","P0050016","P0050017"
"SF1ST","OH","101",114131,"2","3","39","049","004700","6002",118,112,107,0,0,0,0,0,5,6,0,0,0,0,0,6,0
"SF1ST","OH","101",114132,"2","3","39","049","004700","6003",122,116,103,10,0,0,0,0,3,6,1,0,0,0,0,5,0
"SF1ST","OH","101",114133,"2","3","39","049","004700","6004",117,108,91,1,1,1,0,0,14,9,0,0,0,0,0,9,0
"SF1ST","OH","101",114134,"2","3","39","049","004700","6005",136,126,94,28,0,0,0,0,4,10,0,0,0,0,0,10,0
"SF1ST","OH","101",114137,"2","3","39","049","004810","1000",92,86,62,9,4,11,0,0,0,6,5,0,0,0,0,1,0
"SF1ST","OH","101",114138,"2","3","39","049","004810","1001",52,52,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114139,"2","3","39","049","004810","1002",60,60,50,4,0,2,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114140,"2","3","39","049","004810","1003",93,88,54,22,0,4,0,0,8,5,5,0,0,0,0,0,0
"SF1ST","OH","101",114141,"2","3","39","049","004810","1004",22,22,12,9,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114142,"2","3","39","049","004810","1005",114,95,57,23,0,4,0,3,8,19,13,1,0,0,0,2,3
"SF1ST","OH","101",114143,"2","3","39","049","004810","1006",38,35,31,3,0,0,0,1,0,3,0,0,0,0,0,3,0
"SF1ST","OH","101",114144,"2","3","39","049","004810","1007",175,168,123,22,0,14,0,0,9,7,5,0,0,0,0,0,2
"SF1ST","OH","101",114145,"2","3","39","049","004810","1008",50,42,37,3,0,0,0,0,2,8,2,0,2,0,0,4,0
"SF1ST","OH","101",114146,"2","3","39","049","004810","1009",68,65,47,14,0,0,0,0,4,3,0,0,0,0,0,3,0
"SF1ST","OH","101",114147,"2","3","39","049","004810","1010",73,71,65,5,0,0,0,0,1,2,0,0,0,0,0,2,0
"SF1ST","OH","101",114148,"2","3","39","049","004810","1011",95,83,62,14,0,7,0,0,0,12,4,0,0,0,0,8,0
"SF1ST","OH","101",114149,"2","3","39","049","004810","1012",79,72,66,6,0,0,0,0,0,7,4,0,0,0,0,2,1
"SF1ST","OH","101",114151,"2","3","39","049","004810","2000",80,77,60,14,0,0,0,0,3,3,2,1,0,0,0,0,0
"SF1ST","OH","101",114152,"2","3","39","049","004810","2001",77,72,56,14,0,0,0,0,2,5,0,0,0,0,0,5,0
"SF1ST","OH","101",114153,"2","3","39","049","004810","2002",53,47,36,7,0,0,0,1,3,6,1,0,0,0,0,5,0
"SF1ST","OH","101",114154,"2","3","39","049","004810","2003",34,34,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114155,"2","3","39","049","004810","2004",33,29,23,6,0,0,0,0,0,4,0,4,0,0,0,0,0
"SF1ST","OH","101",114156,"2","3","39","049","004810","2005",25,25,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114157,"2","3","39","049","004810","2006",46,46,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114158,"2","3","39","049","004810","2007",50,50,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114159,"2","3","39","049","004810","2008",63,58,51,5,0,0,0,0,2,5,0,0,0,0,0,5,0
"SF1ST","OH","101",114160,"2","3","39","049","004810","2009",77,69,60,7,0,0,0,2,0,8,0,0,0,0,0,7,1
"SF1ST","OH","101",114161,"2","3","39","049","004810","2010",72,66,58,8,0,0,0,0,0,6,3,0,0,0,0,2,1
"SF1ST","OH","101",114162,"2","3","39","049","004810","2011",58,56,46,8,0,1,0,0,1,2,0,0,2,0,0,0,0
"SF1ST","OH","101",114164,"2","3","39","049","004810","3000",61,58,49,6,0,0,0,0,3,3,1,0,0,0,0,2,0
"SF1ST","OH","101",114165,"2","3","39","049","004810","3001",42,37,34,2,0,0,0,1,0,5,0,1,0,0,0,4,0
"SF1ST","OH","101",114166,"2","3","39","049","004810","3002",51,51,37,5,0,6,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114167,"2","3","39","049","004810","3003",65,64,61,1,0,0,0,0,2,1,0,0,0,0,0,1,0
"SF1ST","OH","101",114168,"2","3","39","049","004810","3004",52,50,40,3,0,4,0,0,3,2,1,1,0,0,0,0,0
"SF1ST","OH","101",114169,"2","3","39","049","004810","3005",65,65,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114170,"2","3","39","049","004810","3006",48,43,43,0,0,0,0,0,0,5,0,0,0,0,0,5,0
"SF1ST","OH","101",114171,"2","3","39","049","004810","3007",44,44,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114172,"2","3","39","049","004810","3008",36,36,31,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114173,"2","3","39","049","004810","3009",42,41,38,0,0,0,0,0,3,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114174,"2","3","39","049","004810","3010",42,42,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114175,"2","3","39","049","004810","3011",70,65,57,3,0,0,0,0,5,5,1,0,0,0,0,4,0
"SF1ST","OH","101",114176,"2","3","39","049","004810","3012",69,68,67,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114177,"2","3","39","049","004810","3013",80,71,63,6,0,0,0,0,2,9,4,0,0,0,0,2,3
"SF1ST","OH","101",114178,"2","3","39","049","004810","3014",84,84,66,14,0,4,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114179,"2","3","39","049","004810","3015",85,85,82,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114180,"2","3","39","049","004810","3016",112,102,81,13,0,3,0,0,5,10,0,0,0,0,0,8,2
"SF1ST","OH","101",114181,"2","3","39","049","004810","3017",75,75,71,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114182,"2","3","39","049","004810","3018",89,89,75,8,0,0,0,0,6,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114185,"2","3","39","049","004820","1000",54,50,38,11,0,0,0,1,0,4,2,0,0,0,0,1,1
"SF1ST","OH","101",114186,"2","3","39","049","004820","1001",64,57,35,20,0,0,0,0,2,7,6,0,0,0,0,0,1
"SF1ST","OH","101",114187,"2","3","39","049","004820","1002",44,40,31,4,3,0,0,0,2,4,3,0,0,0,0,1,0
"SF1ST","OH","101",114188,"2","3","39","049","004820","1003",106,94,69,23,0,0,0,0,2,12,2,0,0,0,0,10,0
"SF1ST","OH","101",114189,"2","3","39","049","004820","1004",113,109,78,18,1,5,0,0,7,4,0,0,0,0,0,4,0
"SF1ST","OH","101",114190,"2","3","39","049","004820","1005",112,104,60,28,0,3,0,1,12,8,1,0,0,0,0,6,1
"SF1ST","OH","101",114191,"2","3","39","049","004820","1006",65,62,51,7,0,3,0,1,0,3,0,0,0,0,0,3,0
"SF1ST","OH","101",114192,"2","3","39","049","004820","1007",52,44,25,13,0,5,0,0,1,8,0,0,0,4,0,4,0
"SF1ST","OH","101",114193,"2","3","39","049","004820","1008",64,56,43,11,1,0,0,0,1,8,0,0,0,0,0,7,1
"SF1ST","OH","101",114194,"2","3","39","049","004820","1009",53,50,20,26,0,0,0,1,3,3,0,0,0,0,0,3,0
"SF1ST","OH","101",114195,"2","3","39","049","004820","1010",47,45,30,8,1,0,0,0,6,2,0,2,0,0,0,0,0
"SF1ST","OH","101",114196,"2","3","39","049","004820","1011",51,44,18,24,0,0,0,0,2,7,0,0,0,0,0,7,0
"SF1ST","OH","101",114197,"2","3","39","049","004820","1012",88,85,52,28,0,0,0,0,5,3,3,0,0,0,0,0,0
"SF1ST","OH","101",114198,"2","3","39","049","004820","1013",68,65,51,12,1,0,0,0,1,3,3,0,0,0,0,0,0
"SF1ST","OH","101",114199,"2","3","39","049","004820","1014",47,45,28,13,0,0,0,0,4,2,2,0,0,0,0,0,0
"SF1ST","OH","101",114200,"2","3","39","049","004820","1015",64,62,44,13,1,0,0,0,4,2,1,0,0,0,0,0,1
"SF1ST","OH","101",114202,"2","3","39","049","004820","2000",52,52,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114203,"2","3","39","049","004820","2001",49,49,29,15,0,5,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114204,"2","3","39","049","004820","2002",34,34,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114205,"2","3","39","049","004820","2003",49,49,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114206,"2","3","39","049","004820","2004",114,96,66,22,0,0,1,0,7,18,6,0,0,0,0,12,0
"SF1ST","OH","101",114207,"2","3","39","049","004820","2005",59,37,35,2,0,0,0,0,0,22,3,0,0,0,0,19,0
"SF1ST","OH","101",114208,"2","3","39","049","004820","2006",61,60,57,3,0,0,0,0,0,1,0,0,0,0,0,1,0
"SF1ST","OH","101",114209,"2","3","39","049","004820","2007",50,50,41,5,0,4,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114210,"2","3","39","049","004820","2008",37,37,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114211,"2","3","39","049","004820","2009",48,46,42,3,0,0,0,0,1,2,2,0,0,0,0,0,0
"SF1ST","OH","101",114212,"2","3","39","049","004820","2010",32,31,27,4,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114213,"2","3","39","049","004820","2011",22,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114215,"2","3","39","049","004820","3000",109,98,60,27,0,3,0,0,8,11,0,0,0,0,0,11,0
"SF1ST","OH","101",114216,"2","3","39","049","004820","3001",106,105,71,25,0,7,0,0,2,1,0,0,0,0,0,1,0
"SF1ST","OH","101",114217,"2","3","39","049","004820","3002",72,66,56,7,0,3,0,0,0,6,3,3,0,0,0,0,0
"SF1ST","OH","101",114218,"2","3","39","049","004820","3003",47,47,37,2,0,8,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114219,"2","3","39","049","004820","3004",75,73,51,14,0,0,0,0,8,2,1,1,0,0,0,0,0
"SF1ST","OH","101",114220,"2","3","39","049","004820","3005",128,125,101,12,0,0,0,0,12,3,1,1,0,0,0,0,1
"SF1ST","OH","101",114221,"2","3","39","049","004820","3006",57,56,42,10,0,1,0,3,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114222,"2","3","39","049","004820","3007",59,48,44,3,0,0,0,0,1,11,1,0,0,0,0,10,0
"SF1ST","OH","101",114223,"2","3","39","049","004820","3008",43,42,22,11,0,9,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114224,"2","3","39","049","004820","3009",69,69,53,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114225,"2","3","39","049","004820","3010",64,63,59,4,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114226,"2","3","39","049","004820","3011",61,60,55,4,0,1,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114229,"2","3","39","049","004900","1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114230,"2","3","39","049","004900","1001",30,27,21,3,0,2,0,0,1,3,0,0,0,0,0,1,2
"SF1ST","OH","101",114231,"2","3","39","049","004900","1002",54,54,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114232,"2","3","39","049","004900","1003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114233,"2","3","39","049","004900","1004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114234,"2","3","39","049","004900","1005",48,47,41,6,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114235,"2","3","39","049","004900","1006",44,41,30,10,0,0,0,0,1,3,2,0,0,0,0,1,0
"SF1ST","OH","101",114236,"2","3","39","049","004900","1007",71,65,50,10,0,0,0,0,5,6,6,0,0,0,0,0,0
"SF1ST","OH","101",114237,"2","3","39","049","004900","1008",64,50,43,7,0,0,0,0,0,14,6,0,0,0,0,7,1
"SF1ST","OH","101",114238,"2","3","39","049","004900","1009",29,29,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114239,"2","3","39","049","004900","1010",36,32,32,0,0,0,0,0,0,4,1,0,0,0,0,3,0
"SF1ST","OH","101",114240,"2","3","39","049","004900","1011",58,55,44,4,0,0,0,0,7,3,0,3,0,0,0,0,0
"SF1ST","OH","101",114241,"2","3","39","049","004900","1012",26,26,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114242,"2","3","39","049","004900","1013",36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114243,"2","3","39","049","004900","1014",94,81,76,4,0,0,0,0,1,13,2,0,0,0,0,11,0
"SF1ST","OH","101",114244,"2","3","39","049","004900","1015",66,63,59,2,0,0,0,0,2,3,2,0,0,0,0,0,1
"SF1ST","OH","101",114245,"2","3","39","049","004900","1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114246,"2","3","39","049","004900","1017",37,30,26,4,0,0,0,0,0,7,7,0,0,0,0,0,0
"SF1ST","OH","101",114247,"2","3","39","049","004900","1018",29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114248,"2","3","39","049","004900","1019",52,52,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114249,"2","3","39","049","004900","1020",50,49,47,2,0,0,0,0,0,1,0,0,0,0,0,1,0
"SF1ST","OH","101",114250,"2","3","39","049","004900","1021",77,77,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114252,"2","3","39","049","004900","2000",74,68,53,7,0,5,0,0,3,6,1,0,0,0,0,5,0
"SF1ST","OH","101",114253,"2","3","39","049","004900","2001",92,80,65,12,1,0,0,0,2,12,12,0,0,0,0,0,0
"SF1ST","OH","101",114254,"2","3","39","049","004900","2002",74,71,59,12,0,0,0,0,0,3,3,0,0,0,0,0,0
"SF1ST","OH","101",114255,"2","3","39","049","004900","2003",78,78,63,14,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114256,"2","3","39","049","004900","2004",90,83,72,7,0,0,0,0,4,7,1,0,0,0,0,6,0
"SF1ST","OH","101",114257,"2","3","39","049","004900","2005",71,71,62,8,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114258,"2","3","39","049","004900","2006",30,30,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114259,"2","3","39","049","004900","2007",65,61,29,23,0,9,0,0,0,4,0,0,0,0,0,4,0
"SF1ST","OH","101",114260,"2","3","39","049","004900","2008",38,34,29,2,0,2,0,0,1,4,4,0,0,0,0,0,0
"SF1ST","OH","101",114261,"2","3","39","049","004900","2009",120,116,77,31,0,2,0,0,6,4,0,0,0,0,0,0,4
"SF1ST","OH","101",114262,"2","3","39","049","004900","2010",48,46,33,10,0,0,0,1,2,2,0,2,0,0,0,0,0
"SF1ST","OH","101",114263,"2","3","39","049","004900","2011",75,75,66,5,0,1,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114264,"2","3","39","049","004900","2012",3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"SF1ST","OH","101",114265,"2","3","39","049","004900","2013",8,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114266,"2","3","39","049","004900","2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114268,"2","3","39","049","004900","3000",19,18,9,7,0,0,0,0,2,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114269,"2","3","39","049","004900","3001",77,65,55,9,1,0,0,0,0,12,3,0,0,0,0,5,4
"SF1ST","OH","101",114270,"2","3","39","049","004900","3002",76,76,59,14,0,0,0,3,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114271,"2","3","39","049","004900","3003",96,92,76,15,0,0,0,0,1,4,1,0,0,0,0,3,0
"SF1ST","OH","101",114272,"2","3","39","049","004900","3004",51,50,42,5,0,2,1,0,0,1,0,0,0,0,0,0,1
"SF1ST","OH","101",114273,"2","3","39","049","004900","3005",55,55,43,8,0,0,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114274,"2","3","39","049","004900","3006",63,61,47,10,0,0,0,0,4,2,2,0,0,0,0,0,0
"SF1ST","OH","101",114275,"2","3","39","049","004900","3007",60,57,44,10,1,0,0,0,2,3,3,0,0,0,0,0,0
"SF1ST","OH","101",114276,"2","3","39","049","004900","3008",65,64,37,23,0,2,0,0,2,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114277,"2","3","39","049","004900","3009",76,74,55,15,0,2,0,0,2,2,2,0,0,0,0,0,0
"SF1ST","OH","101",114278,"2","3","39","049","004900","3010",75,72,54,14,0,0,0,0,4,3,3,0,0,0,0,0,0
"SF1ST","OH","101",114279,"2","3","39","049","004900","3011",83,82,74,8,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114280,"2","3","39","049","004900","3012",51,51,35,11,0,5,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114281,"2","3","39","049","004900","3013",18,17,15,2,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114282,"2","3","39","049","004900","3015",39,39,30,4,0,0,0,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114283,"2","3","39","049","004900","3016",44,40,30,1,0,3,0,0,6,4,4,0,0,0,0,0,0
"SF1ST","OH","101",114284,"2","3","39","049","004900","3017",28,28,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114285,"2","3","39","049","004900","3018",60,58,33,17,0,0,0,1,7,2,1,0,0,0,0,0,1
"SF1ST","OH","101",114286,"2","3","39","049","004900","3019",53,47,37,4,0,5,0,0,1,6,0,0,0,0,6,0,0
"SF1ST","OH","101",114288,"2","3","39","049","004900","4000",73,53,34,10,1,6,0,1,1,20,10,0,0,0,0,10,0
"SF1ST","OH","101",114289,"2","3","39","049","004900","4001",51,48,45,3,0,0,0,0,0,3,3,0,0,0,0,0,0
"SF1ST","OH","101",114290,"2","3","39","049","004900","4002",45,41,23,11,4,1,0,0,2,4,3,0,0,0,0,1,0
"SF1ST","OH","101",114291,"2","3","39","049","004900","4003",89,88,64,18,0,2,0,1,3,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114292,"2","3","39","049","004900","4004",110,109,88,9,0,0,0,0,12,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114293,"2","3","39","049","004900","4005",89,85,68,16,1,0,0,0,0,4,4,0,0,0,0,0,0
"SF1ST","OH","101",114294,"2","3","39","049","004900","4006",157,149,128,4,1,7,0,0,9,8,0,0,0,0,0,6,2
"SF1ST","OH","101",114295,"2","3","39","049","004900","4007",79,76,58,18,0,0,0,0,0,3,0,0,0,0,0,3,0
"SF1ST","OH","101",114296,"2","3","39","049","004900","4008",85,76,56,13,0,0,0,0,7,9,1,0,3,0,0,5,0
"SF1ST","OH","101",114297,"2","3","39","049","004900","4009",94,89,68,6,0,10,0,0,5,5,2,0,0,1,0,0,2
"SF1ST","OH","101",114298,"2","3","39","049","004900","4013",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114300,"2","3","39","049","004900","5000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114301,"2","3","39","049","004900","5001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114302,"2","3","39","049","004900","5002",8,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114303,"2","3","39","049","004900","5003",198,179,100,67,0,7,0,1,4,19,6,0,0,0,0,13,0
"SF1ST","OH","101",114304,"2","3","39","049","004900","5004",64,61,34,25,0,0,0,2,0,3,1,0,0,0,0,2,0
"SF1ST","OH","101",114305,"2","3","39","049","004900","5005",167,149,81,57,0,5,0,0,6,18,6,0,0,0,0,11,1
"SF1ST","OH","101",114306,"2","3","39","049","004900","5006",180,151,73,66,0,5,0,1,6,29,6,5,0,0,0,16,2
"SF1ST","OH","101",114307,"2","3","39","049","004900","5007",72,72,34,30,1,4,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114308,"2","3","39","049","004900","5008",197,171,99,65,0,0,0,0,7,26,8,2,0,0,0,9,7
"SF1ST","OH","101",114309,"2","3","39","049","004900","5009",162,157,72,56,2,11,0,0,16,5,1,0,0,0,0,3,1
"SF1ST","OH","101",114310,"2","3","39","049","004900","5010",140,135,97,31,0,0,0,0,7,5,0,0,0,0,0,4,1
"SF1ST","OH","101",114312,"2","3","39","049","004900","6000",150,136,56,66,0,0,0,0,14,14,2,2,0,0,0,6,4
"SF1ST","OH","101",114313,"2","3","39","049","004900","6001",95,91,58,31,0,0,0,0,2,4,0,0,0,0,0,3,1
"SF1ST","OH","101",114314,"2","3","39","049","004900","6002",73,73,44,26,0,1,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114315,"2","3","39","049","004900","6003",415,369,180,167,0,0,0,1,21,46,14,9,0,0,0,20,3
"SF1ST","OH","101",114318,"2","3","39","049","005000","1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114319,"2","3","39","049","005000","1001",8,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114320,"2","3","39","049","005000","1002",19,19,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114321,"2","3","39","049","005000","1003",4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114322,"2","3","39","049","005000","1004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114323,"2","3","39","049","005000","1005",80,79,58,21,0,0,0,0,0,1,0,0,0,0,0,1,0
"SF1ST","OH","101",114324,"2","3","39","049","005000","1006",112,110,89,12,4,0,0,0,5,2,1,0,0,0,0,1,0
"SF1ST","OH","101",114325,"2","3","39","049","005000","1007",96,96,78,7,1,0,0,0,10,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114326,"2","3","39","049","005000","1008",70,69,45,11,2,0,0,0,11,1,0,0,0,0,0,1,0
"SF1ST","OH","101",114327,"2","3","39","049","005000","1009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114328,"2","3","39","049","005000","1010",63,63,45,10,0,1,0,0,7,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114329,"2","3","39","049","005000","1011",61,59,52,6,1,0,0,0,0,2,1,0,0,0,0,0,1
"SF1ST","OH","101",114330,"2","3","39","049","005000","1012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114331,"2","3","39","049","005000","1013",56,53,39,13,0,1,0,0,0,3,0,0,0,0,0,1,2
"SF1ST","OH","101",114332,"2","3","39","049","005000","1014",102,102,84,6,0,8,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114333,"2","3","39","049","005000","1015",66,56,46,6,1,0,0,0,3,10,7,0,1,0,0,0,2
"SF1ST","OH","101",114334,"2","3","39","049","005000","1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114336,"2","3","39","049","005000","2000",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114337,"2","3","39","049","005000","2001",12,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114338,"2","3","39","049","005000","2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114339,"2","3","39","049","005000","2003",34,32,27,5,0,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",114340,"2","3","39","049","005000","2004",49,49,41,7,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114341,"2","3","39","049","005000","2005",78,78,39,23,0,1,0,0,15,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114342,"2","3","39","049","005000","2006",41,41,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114343,"2","3","39","049","005000","2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114344,"2","3","39","049","005000","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114345,"2","3","39","049","005000","2009",25,25,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114346,"2","3","39","049","005000","2010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114347,"2","3","39","049","005000","2011",40,40,31,7,0,0,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114348,"2","3","39","049","005000","2012",36,36,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114349,"2","3","39","049","005000","2013",69,68,56,12,0,0,0,0,0,1,0,0,0,0,0,0,1
"SF1ST","OH","101",114350,"2","3","39","049","005000","2014",11,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114351,"2","3","39","049","005000","2015",61,61,50,7,1,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114352,"2","3","39","049","005000","2016",60,50,43,4,0,1,0,0,2,10,6,0,0,0,0,4,0
"SF1ST","OH","101",114353,"2","3","39","049","005000","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114354,"2","3","39","049","005000","2018",103,101,73,23,1,0,0,0,4,2,0,0,0,0,0,1,1
"SF1ST","OH","101",114355,"2","3","39","049","005000","2019",81,76,51,15,0,0,0,0,10,5,3,0,0,0,0,1,1
"SF1ST","OH","101",114356,"2","3","39","049","005000","2020",56,55,49,3,0,0,0,0,3,1,1,0,0,0,0,0,0
"SF1ST","OH","101",114357,"2","3","39","049","005000","2021",41,38,38,0,0,0,0,0,0,3,2,0,0,0,0,0,1
"SF1ST","OH","101",114359,"2","3","39","049","005000","3000",46,46,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114360,"2","3","39","049","005000","3001",57,57,48,8,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114361,"2","3","39","049","005000","3002",22,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114362,"2","3","39","049","005000","3003",56,56,41,7,0,0,0,0,8,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114363,"2","3","39","049","005000","3004",59,59,49,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",114364,"2","3","39","049","005000","3005",25,24,20,0,1,0,0,0,3,1,0,0,0,0,0,0,1
"SF1ST","OH","101",114365,"2","3","39","049","005000","3006",38,38,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0
