County,Tract,BG,Block,HT,VA,E,R,S
39059,39059977500,390599775001,390599775001008,1,1,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,1
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001008,1,2,1,1,2
39059,39059977500,390599775001,390599775001009,1,2,1,1,1
39059,39059977500,390599775001,390599775001009,1,2,1,1,1
39059,39059977500,390599775001,390599775001009,1,2,1,1,2
39059,39059977500,390599775001,390599775001009,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,1,1,1,1
39059,39059977500,390599775001,390599775001010,1,1,1,1,1
39059,39059977500,390599775001,390599775001010,1,1,1,1,2
39059,39059977500,390599775001,390599775001010,1,1,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,1
39059,39059977500,390599775001,390599775001010,1,2,1,1,1
39059,39059977500,390599775001,390599775001010,1,2,1,1,1
39059,39059977500,390599775001,390599775001010,1,2,1,1,1
39059,39059977500,390599775001,390599775001010,1,2,1,1,1
39059,39059977500,390599775001,390599775001010,1,2,1,1,1
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001010,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,1,1,1,1
39059,39059977500,390599775001,390599775001011,1,1,1,1,1
39059,39059977500,390599775001,390599775001011,1,1,1,1,1
39059,39059977500,390599775001,390599775001011,1,1,1,1,1
39059,39059977500,390599775001,390599775001011,1,1,1,1,1
39059,39059977500,390599775001,390599775001011,1,1,1,1,2
39059,39059977500,390599775001,390599775001011,1,1,1,1,2
39059,39059977500,390599775001,390599775001011,1,1,1,1,2
39059,39059977500,390599775001,390599775001011,1,1,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,1
39059,39059977500,390599775001,390599775001011,1,2,1,1,1
39059,39059977500,390599775001,390599775001011,1,2,1,1,1
39059,39059977500,390599775001,390599775001011,1,2,1,1,1
39059,39059977500,390599775001,390599775001011,1,2,1,1,1
39059,39059977500,390599775001,390599775001011,1,2,1,1,1
39059,39059977500,390599775001,390599775001011,1,2,1,1,1
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001011,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,1,1,1,1
39059,39059977500,390599775001,390599775001012,1,1,1,1,1
39059,39059977500,390599775001,390599775001012,1,1,1,1,1
39059,39059977500,390599775001,390599775001012,1,1,1,1,1
39059,39059977500,390599775001,390599775001012,1,1,1,1,1
39059,39059977500,390599775001,390599775001012,1,1,1,1,2
39059,39059977500,390599775001,390599775001012,1,1,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,1
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,1,2
39059,39059977500,390599775001,390599775001012,1,2,1,8,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,1
39059,39059977500,390599775001,390599775001013,1,1,1,1,1
39059,39059977500,390599775001,390599775001013,1,1,1,1,1
39059,39059977500,390599775001,390599775001013,1,1,1,1,1
39059,39059977500,390599775001,390599775001013,1,1,1,1,1
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,1,2
39059,39059977500,390599775001,390599775001013,1,1,1,7,1
39059,39059977500,390599775001,390599775001013,1,1,1,7,2
39059,39059977500,390599775001,390599775001013,1,2,1,1,1
39059,39059977500,390599775001,390599775001013,1,2,1,1,1
39059,39059977500,390599775001,390599775001013,1,2,1,1,1
39059,39059977500,390599775001,390599775001013,1,2,1,1,1
39059,39059977500,390599775001,390599775001013,1,2,1,1,1
39059,39059977500,390599775001,390599775001013,1,2,1,1,1
39059,39059977500,390599775001,390599775001013,1,2,1,1,2
39059,39059977500,390599775001,390599775001013,1,2,1,1,2
39059,39059977500,390599775001,390599775001013,1,2,1,1,2
39059,39059977500,390599775001,390599775001013,1,2,1,1,2
39059,39059977500,390599775001,390599775001013,1,2,1,1,2
39059,39059977500,390599775001,390599775001013,1,2,1,1,2
39059,39059977500,390599775001,390599775001013,1,2,1,1,2
39059,39059977500,390599775001,390599775001013,1,2,1,7,2
39059,39059977500,390599775001,390599775001013,1,2,2,1,2
39059,39059977500,390599775001,390599775001013,1,2,2,1,2
39059,39059977500,390599775001,390599775001013,1,2,2,1,2
39059,39059977500,390599775001,390599775001013,1,2,2,1,2
39059,39059977500,390599775001,390599775001013,1,2,2,6,1
39059,39059977500,390599775001,390599775001014,1,2,1,8,2
39059,39059977500,390599775001,390599775001014,1,2,1,8,2
39059,39059977500,390599775001,390599775001015,1,1,1,1,2
39059,39059977500,390599775001,390599775001015,1,1,1,1,2
39059,39059977500,390599775001,390599775001015,1,1,1,1,2
39059,39059977500,390599775001,390599775001015,1,1,1,1,2
39059,39059977500,390599775001,390599775001015,1,1,1,1,2
39059,39059977500,390599775001,390599775001015,1,2,1,1,1
39059,39059977500,390599775001,390599775001015,1,2,1,1,1
39059,39059977500,390599775001,390599775001015,1,2,1,1,2
39059,39059977500,390599775001,390599775001015,1,2,1,1,2
39059,39059977500,390599775001,390599775001015,1,2,1,1,2
39059,39059977500,390599775001,390599775001015,1,2,1,1,2
39059,39059977500,390599775001,390599775001015,1,2,1,1,2
39059,39059977500,390599775001,390599775001016,1,1,1,1,1
39059,39059977500,390599775001,390599775001016,1,1,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,1
39059,39059977500,390599775001,390599775001016,1,2,1,1,2
39059,39059977500,390599775001,390599775001016,1,2,1,1,2
39059,39059977500,390599775001,390599775001016,1,2,1,1,2
39059,39059977500,390599775001,390599775001016,1,2,1,1,2
39059,39059977500,390599775001,390599775001016,1,2,1,1,2
39059,39059977500,390599775001,390599775001016,1,2,1,1,2
39059,39059977500,390599775001,390599775001016,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,1,1,1,1
39059,39059977500,390599775001,390599775001017,1,1,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,1
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001017,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,1,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,1
39059,39059977500,390599775001,390599775001018,1,2,1,1,1
39059,39059977500,390599775001,390599775001018,1,2,1,1,1
39059,39059977500,390599775001,390599775001018,1,2,1,1,1
39059,39059977500,390599775001,390599775001018,1,2,1,1,1
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,1,2
39059,39059977500,390599775001,390599775001018,1,2,1,2,2
39059,39059977500,390599775001,390599775001019,1,1,1,1,1
39059,39059977500,390599775001,390599775001019,1,1,1,1,1
39059,39059977500,390599775001,390599775001019,1,1,1,1,2
39059,39059977500,390599775001,390599775001019,1,1,1,1,2
39059,39059977500,390599775001,390599775001019,1,1,1,1,2
39059,39059977500,390599775001,390599775001019,1,1,1,1,2
39059,39059977500,390599775001,390599775001019,1,1,1,1,2
39059,39059977500,390599775001,390599775001019,1,1,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,1
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,1,2
39059,39059977500,390599775001,390599775001019,1,2,1,2,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,1
39059,39059977500,390599775001,390599775001020,1,1,1,1,2
39059,39059977500,390599775001,390599775001020,1,1,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,1
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001020,1,2,1,1,2
39059,39059977500,390599775001,390599775001021,1,1,1,1,1
39059,39059977500,390599775001,390599775001021,1,1,1,1,2
39059,39059977500,390599775001,390599775001021,1,1,1,1,2
39059,39059977500,390599775001,390599775001021,1,1,1,7,1
39059,39059977500,390599775001,390599775001021,1,1,1,7,2
39059,39059977500,390599775001,390599775001021,1,1,1,7,2
39059,39059977500,390599775001,390599775001021,1,1,1,7,2
39059,39059977500,390599775001,390599775001021,1,1,1,7,2
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,1
39059,39059977500,390599775001,390599775001021,1,2,1,1,2
39059,39059977500,390599775001,390599775001021,1,2,1,1,2
39059,39059977500,390599775001,390599775001021,1,2,1,1,2
